t (s);p(0) (bar); p(L) (bar);v(0) m/s; v(L) (m/s);T(0) (C); T(L) (C);rho(0) (kg/m3); rho(L) (kg/m3);mp(0) (kg/s), mp(L) (kg/s)
8.335706e-01; 1.100000e+00; 1.096559e+00; 1.621519e+01; 1.626817e+01; 2.930000e+02; 2.929670e+02; 1.308107e+00; 1.304161e+00; 1.665924e-01; 1.666326e-01
8.341677e-01; 1.100000e+00; 1.096565e+00; 1.621421e+01; 1.626850e+01; 2.930000e+02; 2.929696e+02; 1.308107e+00; 1.304157e+00; 1.665823e-01; 1.666354e-01
8.347649e-01; 1.100000e+00; 1.096573e+00; 1.621327e+01; 1.626883e+01; 2.930000e+02; 2.929725e+02; 1.308107e+00; 1.304153e+00; 1.665726e-01; 1.666383e-01
8.353620e-01; 1.100000e+00; 1.096582e+00; 1.621238e+01; 1.626916e+01; 2.930000e+02; 2.929757e+02; 1.308107e+00; 1.304149e+00; 1.665635e-01; 1.666412e-01
8.359591e-01; 1.100000e+00; 1.096591e+00; 1.621153e+01; 1.626947e+01; 2.930000e+02; 2.929791e+02; 1.308107e+00; 1.304146e+00; 1.665548e-01; 1.666439e-01
8.365562e-01; 1.100000e+00; 1.096602e+00; 1.621071e+01; 1.626975e+01; 2.930000e+02; 2.929826e+02; 1.308107e+00; 1.304143e+00; 1.665464e-01; 1.666464e-01
8.371533e-01; 1.100000e+00; 1.096613e+00; 1.620992e+01; 1.626999e+01; 2.930000e+02; 2.929861e+02; 1.308107e+00; 1.304141e+00; 1.665383e-01; 1.666486e-01
8.377504e-01; 1.100000e+00; 1.096624e+00; 1.620915e+01; 1.627019e+01; 2.930000e+02; 2.929894e+02; 1.308107e+00; 1.304139e+00; 1.665304e-01; 1.666504e-01
8.383476e-01; 1.100000e+00; 1.096634e+00; 1.620840e+01; 1.627033e+01; 2.930000e+02; 2.929926e+02; 1.308107e+00; 1.304137e+00; 1.665226e-01; 1.666516e-01
8.389447e-01; 1.100000e+00; 1.096644e+00; 1.620766e+01; 1.627041e+01; 2.930000e+02; 2.929955e+02; 1.308107e+00; 1.304136e+00; 1.665151e-01; 1.666523e-01
8.395418e-01; 1.100000e+00; 1.096653e+00; 1.620694e+01; 1.627044e+01; 2.930000e+02; 2.929980e+02; 1.308107e+00; 1.304135e+00; 1.665077e-01; 1.666525e-01
8.401389e-01; 1.100000e+00; 1.096660e+00; 1.620624e+01; 1.627042e+01; 2.930000e+02; 2.930001e+02; 1.308107e+00; 1.304134e+00; 1.665005e-01; 1.666522e-01
8.407361e-01; 1.100000e+00; 1.096666e+00; 1.620557e+01; 1.627035e+01; 2.930000e+02; 2.930018e+02; 1.308107e+00; 1.304134e+00; 1.664935e-01; 1.666514e-01
8.413332e-01; 1.100000e+00; 1.096671e+00; 1.620492e+01; 1.627024e+01; 2.930000e+02; 2.930031e+02; 1.308107e+00; 1.304134e+00; 1.664869e-01; 1.666502e-01
8.419303e-01; 1.100000e+00; 1.096674e+00; 1.620432e+01; 1.627010e+01; 2.930000e+02; 2.930040e+02; 1.308107e+00; 1.304133e+00; 1.664806e-01; 1.666487e-01
8.425275e-01; 1.100000e+00; 1.096675e+00; 1.620375e+01; 1.626994e+01; 2.930000e+02; 2.930044e+02; 1.308107e+00; 1.304133e+00; 1.664748e-01; 1.666471e-01
8.431246e-01; 1.100000e+00; 1.096676e+00; 1.620323e+01; 1.626977e+01; 2.930000e+02; 2.930045e+02; 1.308107e+00; 1.304133e+00; 1.664695e-01; 1.666454e-01
8.437217e-01; 1.100000e+00; 1.096675e+00; 1.620276e+01; 1.626962e+01; 2.930000e+02; 2.930043e+02; 1.308107e+00; 1.304133e+00; 1.664647e-01; 1.666438e-01
8.443189e-01; 1.100000e+00; 1.096673e+00; 1.620235e+01; 1.626948e+01; 2.930000e+02; 2.930038e+02; 1.308107e+00; 1.304133e+00; 1.664605e-01; 1.666423e-01
8.449160e-01; 1.100000e+00; 1.096671e+00; 1.620201e+01; 1.626936e+01; 2.930000e+02; 2.930033e+02; 1.308107e+00; 1.304133e+00; 1.664569e-01; 1.666411e-01
8.455132e-01; 1.100000e+00; 1.096668e+00; 1.620173e+01; 1.626928e+01; 2.930000e+02; 2.930026e+02; 1.308107e+00; 1.304132e+00; 1.664540e-01; 1.666403e-01
8.461103e-01; 1.100000e+00; 1.096665e+00; 1.620152e+01; 1.626925e+01; 2.930000e+02; 2.930020e+02; 1.308107e+00; 1.304132e+00; 1.664519e-01; 1.666398e-01
8.467075e-01; 1.100000e+00; 1.096662e+00; 1.620138e+01; 1.626925e+01; 2.930000e+02; 2.930014e+02; 1.308107e+00; 1.304131e+00; 1.664505e-01; 1.666398e-01
8.473047e-01; 1.100000e+00; 1.096660e+00; 1.620133e+01; 1.626929e+01; 2.930000e+02; 2.930009e+02; 1.308107e+00; 1.304131e+00; 1.664500e-01; 1.666401e-01
8.479018e-01; 1.100000e+00; 1.096658e+00; 1.620137e+01; 1.626937e+01; 2.930000e+02; 2.930006e+02; 1.308107e+00; 1.304130e+00; 1.664504e-01; 1.666408e-01
8.484990e-01; 1.100000e+00; 1.096656e+00; 1.620151e+01; 1.626948e+01; 2.930000e+02; 2.930004e+02; 1.308107e+00; 1.304129e+00; 1.664518e-01; 1.666418e-01
8.490962e-01; 1.100000e+00; 1.096655e+00; 1.620176e+01; 1.626962e+01; 2.930000e+02; 2.930003e+02; 1.308107e+00; 1.304128e+00; 1.664544e-01; 1.666431e-01
8.496933e-01; 1.100000e+00; 1.096655e+00; 1.620213e+01; 1.626976e+01; 2.930000e+02; 2.930005e+02; 1.308107e+00; 1.304127e+00; 1.664582e-01; 1.666444e-01
8.502905e-01; 1.100000e+00; 1.096655e+00; 1.620264e+01; 1.626991e+01; 2.930000e+02; 2.930007e+02; 1.308107e+00; 1.304125e+00; 1.664634e-01; 1.666458e-01
8.508877e-01; 1.100000e+00; 1.096655e+00; 1.620329e+01; 1.627005e+01; 2.930000e+02; 2.930010e+02; 1.308107e+00; 1.304124e+00; 1.664701e-01; 1.666471e-01
8.514849e-01; 1.100000e+00; 1.096655e+00; 1.620408e+01; 1.627018e+01; 2.930000e+02; 2.930013e+02; 1.308107e+00; 1.304123e+00; 1.664783e-01; 1.666483e-01
8.520821e-01; 1.100000e+00; 1.096655e+00; 1.620504e+01; 1.627028e+01; 2.930000e+02; 2.930017e+02; 1.308107e+00; 1.304122e+00; 1.664881e-01; 1.666492e-01
8.526793e-01; 1.100000e+00; 1.096655e+00; 1.620616e+01; 1.627036e+01; 2.930000e+02; 2.930019e+02; 1.308107e+00; 1.304121e+00; 1.664996e-01; 1.666498e-01
8.532765e-01; 1.100000e+00; 1.096655e+00; 1.620744e+01; 1.627041e+01; 2.930000e+02; 2.930021e+02; 1.308107e+00; 1.304119e+00; 1.665127e-01; 1.666501e-01
8.538737e-01; 1.100000e+00; 1.096654e+00; 1.620888e+01; 1.627042e+01; 2.930000e+02; 2.930022e+02; 1.308107e+00; 1.304118e+00; 1.665275e-01; 1.666501e-01
8.544709e-01; 1.100000e+00; 1.096653e+00; 1.621046e+01; 1.627041e+01; 2.930000e+02; 2.930021e+02; 1.308107e+00; 1.304117e+00; 1.665438e-01; 1.666498e-01
8.550681e-01; 1.100000e+00; 1.096651e+00; 1.621218e+01; 1.627036e+01; 2.930000e+02; 2.930019e+02; 1.308107e+00; 1.304116e+00; 1.665614e-01; 1.666492e-01
8.556653e-01; 1.100000e+00; 1.096648e+00; 1.621401e+01; 1.627030e+01; 2.930000e+02; 2.930015e+02; 1.308107e+00; 1.304114e+00; 1.665803e-01; 1.666483e-01
8.562626e-01; 1.100000e+00; 1.096645e+00; 1.621594e+01; 1.627021e+01; 2.930000e+02; 2.930010e+02; 1.308107e+00; 1.304113e+00; 1.666001e-01; 1.666473e-01
8.568598e-01; 1.100000e+00; 1.096642e+00; 1.621792e+01; 1.627011e+01; 2.930000e+02; 2.930004e+02; 1.308107e+00; 1.304111e+00; 1.666205e-01; 1.666460e-01
8.574570e-01; 1.100000e+00; 1.096638e+00; 1.621993e+01; 1.627000e+01; 2.930000e+02; 2.929998e+02; 1.308107e+00; 1.304109e+00; 1.666411e-01; 1.666447e-01
8.580542e-01; 1.100000e+00; 1.096634e+00; 1.622193e+01; 1.626989e+01; 2.930000e+02; 2.929990e+02; 1.308107e+00; 1.304108e+00; 1.666616e-01; 1.666433e-01
8.586514e-01; 1.100000e+00; 1.096629e+00; 1.622388e+01; 1.626978e+01; 2.930000e+02; 2.929983e+02; 1.308107e+00; 1.304106e+00; 1.666816e-01; 1.666419e-01
8.592486e-01; 1.100000e+00; 1.096625e+00; 1.622573e+01; 1.626967e+01; 2.930000e+02; 2.929976e+02; 1.308107e+00; 1.304104e+00; 1.667006e-01; 1.666405e-01
8.598458e-01; 1.100000e+00; 1.096620e+00; 1.622743e+01; 1.626956e+01; 2.930000e+02; 2.929969e+02; 1.308107e+00; 1.304101e+00; 1.667182e-01; 1.666392e-01
8.604430e-01; 1.100000e+00; 1.096616e+00; 1.622896e+01; 1.626947e+01; 2.930000e+02; 2.929962e+02; 1.308107e+00; 1.304099e+00; 1.667338e-01; 1.666379e-01
8.610401e-01; 1.100000e+00; 1.096612e+00; 1.623025e+01; 1.626938e+01; 2.930000e+02; 2.929957e+02; 1.308107e+00; 1.304097e+00; 1.667471e-01; 1.666367e-01
8.616373e-01; 1.100000e+00; 1.096608e+00; 1.623128e+01; 1.626930e+01; 2.930000e+02; 2.929952e+02; 1.308107e+00; 1.304094e+00; 1.667576e-01; 1.666355e-01
8.622345e-01; 1.100000e+00; 1.096604e+00; 1.623200e+01; 1.626922e+01; 2.930000e+02; 2.929948e+02; 1.308107e+00; 1.304091e+00; 1.667651e-01; 1.666344e-01
8.628317e-01; 1.100000e+00; 1.096600e+00; 1.623241e+01; 1.626915e+01; 2.930000e+02; 2.929944e+02; 1.308107e+00; 1.304089e+00; 1.667692e-01; 1.666333e-01
8.634288e-01; 1.100000e+00; 1.096597e+00; 1.623247e+01; 1.626909e+01; 2.930000e+02; 2.929941e+02; 1.308107e+00; 1.304086e+00; 1.667699e-01; 1.666323e-01
8.640260e-01; 1.100000e+00; 1.096593e+00; 1.623217e+01; 1.626902e+01; 2.930000e+02; 2.929939e+02; 1.308107e+00; 1.304083e+00; 1.667669e-01; 1.666313e-01
8.646232e-01; 1.100000e+00; 1.096590e+00; 1.623154e+01; 1.626897e+01; 2.930000e+02; 2.929937e+02; 1.308107e+00; 1.304080e+00; 1.667603e-01; 1.666303e-01
8.652203e-01; 1.100000e+00; 1.096587e+00; 1.623057e+01; 1.626892e+01; 2.930000e+02; 2.929935e+02; 1.308107e+00; 1.304077e+00; 1.667503e-01; 1.666294e-01
8.658175e-01; 1.100000e+00; 1.096584e+00; 1.622929e+01; 1.626887e+01; 2.930000e+02; 2.929934e+02; 1.308107e+00; 1.304074e+00; 1.667372e-01; 1.666286e-01
8.664147e-01; 1.100000e+00; 1.096581e+00; 1.622774e+01; 1.626883e+01; 2.930000e+02; 2.929933e+02; 1.308107e+00; 1.304071e+00; 1.667213e-01; 1.666278e-01
8.670118e-01; 1.100000e+00; 1.096578e+00; 1.622598e+01; 1.626880e+01; 2.930000e+02; 2.929932e+02; 1.308107e+00; 1.304068e+00; 1.667032e-01; 1.666271e-01
8.676090e-01; 1.100000e+00; 1.096575e+00; 1.622405e+01; 1.626877e+01; 2.930000e+02; 2.929931e+02; 1.308107e+00; 1.304065e+00; 1.666834e-01; 1.666264e-01
8.682061e-01; 1.100000e+00; 1.096572e+00; 1.622202e+01; 1.626876e+01; 2.930000e+02; 2.929930e+02; 1.308107e+00; 1.304062e+00; 1.666626e-01; 1.666258e-01
8.688033e-01; 1.100000e+00; 1.096570e+00; 1.621996e+01; 1.626875e+01; 2.930000e+02; 2.929930e+02; 1.308107e+00; 1.304059e+00; 1.666414e-01; 1.666254e-01
8.694005e-01; 1.100000e+00; 1.096567e+00; 1.621793e+01; 1.626875e+01; 2.930000e+02; 2.929930e+02; 1.308107e+00; 1.304055e+00; 1.666205e-01; 1.666250e-01
8.699976e-01; 1.100000e+00; 1.096564e+00; 1.621599e+01; 1.626875e+01; 2.930000e+02; 2.929930e+02; 1.308107e+00; 1.304052e+00; 1.666006e-01; 1.666246e-01
8.705948e-01; 1.100000e+00; 1.096562e+00; 1.621421e+01; 1.626877e+01; 2.930000e+02; 2.929931e+02; 1.308107e+00; 1.304049e+00; 1.665823e-01; 1.666244e-01
8.711920e-01; 1.100000e+00; 1.096560e+00; 1.621263e+01; 1.626879e+01; 2.930000e+02; 2.929932e+02; 1.308107e+00; 1.304046e+00; 1.665660e-01; 1.666242e-01
8.717891e-01; 1.100000e+00; 1.096558e+00; 1.621129e+01; 1.626881e+01; 2.930000e+02; 2.929933e+02; 1.308107e+00; 1.304043e+00; 1.665523e-01; 1.666240e-01
8.723863e-01; 1.100000e+00; 1.096556e+00; 1.621023e+01; 1.626883e+01; 2.930000e+02; 2.929936e+02; 1.308107e+00; 1.304040e+00; 1.665414e-01; 1.666239e-01
8.729835e-01; 1.100000e+00; 1.096555e+00; 1.620945e+01; 1.626886e+01; 2.930000e+02; 2.929938e+02; 1.308107e+00; 1.304037e+00; 1.665334e-01; 1.666237e-01
8.735806e-01; 1.100000e+00; 1.096554e+00; 1.620896e+01; 1.626888e+01; 2.930000e+02; 2.929942e+02; 1.308107e+00; 1.304034e+00; 1.665283e-01; 1.666236e-01
8.741778e-01; 1.100000e+00; 1.096553e+00; 1.620873e+01; 1.626891e+01; 2.930000e+02; 2.929946e+02; 1.308107e+00; 1.304031e+00; 1.665260e-01; 1.666236e-01
8.747750e-01; 1.100000e+00; 1.096553e+00; 1.620876e+01; 1.626894e+01; 2.930000e+02; 2.929951e+02; 1.308107e+00; 1.304029e+00; 1.665263e-01; 1.666235e-01
8.753721e-01; 1.100000e+00; 1.096553e+00; 1.620899e+01; 1.626897e+01; 2.930000e+02; 2.929957e+02; 1.308107e+00; 1.304026e+00; 1.665286e-01; 1.666235e-01
8.759693e-01; 1.100000e+00; 1.096553e+00; 1.620939e+01; 1.626901e+01; 2.930000e+02; 2.929964e+02; 1.308107e+00; 1.304024e+00; 1.665327e-01; 1.666235e-01
8.765665e-01; 1.100000e+00; 1.096554e+00; 1.620990e+01; 1.626905e+01; 2.930000e+02; 2.929971e+02; 1.308107e+00; 1.304021e+00; 1.665380e-01; 1.666237e-01
8.771637e-01; 1.100000e+00; 1.096555e+00; 1.621049e+01; 1.626910e+01; 2.930000e+02; 2.929980e+02; 1.308107e+00; 1.304019e+00; 1.665441e-01; 1.666239e-01
8.777608e-01; 1.100000e+00; 1.096557e+00; 1.621111e+01; 1.626916e+01; 2.930000e+02; 2.929989e+02; 1.308107e+00; 1.304017e+00; 1.665504e-01; 1.666243e-01
8.783580e-01; 1.100000e+00; 1.096559e+00; 1.621171e+01; 1.626923e+01; 2.930000e+02; 2.930000e+02; 1.308107e+00; 1.304015e+00; 1.665566e-01; 1.666248e-01
8.789552e-01; 1.100000e+00; 1.096562e+00; 1.621226e+01; 1.626932e+01; 2.930000e+02; 2.930011e+02; 1.308107e+00; 1.304013e+00; 1.665622e-01; 1.666254e-01
8.795524e-01; 1.100000e+00; 1.096565e+00; 1.621273e+01; 1.626942e+01; 2.930000e+02; 2.930024e+02; 1.308107e+00; 1.304012e+00; 1.665671e-01; 1.666262e-01
8.801496e-01; 1.100000e+00; 1.096570e+00; 1.621313e+01; 1.626953e+01; 2.930000e+02; 2.930038e+02; 1.308107e+00; 1.304010e+00; 1.665712e-01; 1.666272e-01
8.807468e-01; 1.100000e+00; 1.096574e+00; 1.621343e+01; 1.626966e+01; 2.930000e+02; 2.930053e+02; 1.308107e+00; 1.304009e+00; 1.665742e-01; 1.666284e-01
8.813440e-01; 1.100000e+00; 1.096580e+00; 1.621364e+01; 1.626980e+01; 2.930000e+02; 2.930069e+02; 1.308107e+00; 1.304008e+00; 1.665765e-01; 1.666297e-01
8.819412e-01; 1.100000e+00; 1.096586e+00; 1.621379e+01; 1.626995e+01; 2.930000e+02; 2.930086e+02; 1.308107e+00; 1.304008e+00; 1.665780e-01; 1.666312e-01
8.825384e-01; 1.100000e+00; 1.096592e+00; 1.621390e+01; 1.627010e+01; 2.930000e+02; 2.930104e+02; 1.308107e+00; 1.304008e+00; 1.665791e-01; 1.666327e-01
8.831356e-01; 1.100000e+00; 1.096599e+00; 1.621398e+01; 1.627026e+01; 2.930000e+02; 2.930123e+02; 1.308107e+00; 1.304008e+00; 1.665799e-01; 1.666343e-01
8.837328e-01; 1.100000e+00; 1.096607e+00; 1.621406e+01; 1.627041e+01; 2.930000e+02; 2.930142e+02; 1.308107e+00; 1.304008e+00; 1.665808e-01; 1.666359e-01
8.843300e-01; 1.100000e+00; 1.096615e+00; 1.621419e+01; 1.627055e+01; 2.930000e+02; 2.930161e+02; 1.308107e+00; 1.304009e+00; 1.665821e-01; 1.666375e-01
8.849272e-01; 1.100000e+00; 1.096623e+00; 1.621437e+01; 1.627068e+01; 2.930000e+02; 2.930180e+02; 1.308107e+00; 1.304010e+00; 1.665839e-01; 1.666390e-01
8.855244e-01; 1.100000e+00; 1.096631e+00; 1.621463e+01; 1.627080e+01; 2.930000e+02; 2.930199e+02; 1.308107e+00; 1.304012e+00; 1.665866e-01; 1.666404e-01
8.861216e-01; 1.100000e+00; 1.096639e+00; 1.621498e+01; 1.627089e+01; 2.930000e+02; 2.930216e+02; 1.308107e+00; 1.304013e+00; 1.665902e-01; 1.666415e-01
8.867188e-01; 1.100000e+00; 1.096647e+00; 1.621543e+01; 1.627095e+01; 2.930000e+02; 2.930232e+02; 1.308107e+00; 1.304016e+00; 1.665948e-01; 1.666424e-01
8.873160e-01; 1.100000e+00; 1.096654e+00; 1.621598e+01; 1.627098e+01; 2.930000e+02; 2.930247e+02; 1.308107e+00; 1.304018e+00; 1.666005e-01; 1.666431e-01
8.879133e-01; 1.100000e+00; 1.096661e+00; 1.621662e+01; 1.627098e+01; 2.930000e+02; 2.930259e+02; 1.308107e+00; 1.304021e+00; 1.666070e-01; 1.666434e-01
8.885105e-01; 1.100000e+00; 1.096667e+00; 1.621734e+01; 1.627094e+01; 2.930000e+02; 2.930269e+02; 1.308107e+00; 1.304023e+00; 1.666144e-01; 1.666434e-01
8.891077e-01; 1.100000e+00; 1.096672e+00; 1.621812e+01; 1.627087e+01; 2.930000e+02; 2.930276e+02; 1.308107e+00; 1.304027e+00; 1.666224e-01; 1.666430e-01
8.897049e-01; 1.100000e+00; 1.096676e+00; 1.621894e+01; 1.627075e+01; 2.930000e+02; 2.930279e+02; 1.308107e+00; 1.304030e+00; 1.666309e-01; 1.666422e-01
8.903022e-01; 1.100000e+00; 1.096679e+00; 1.621979e+01; 1.627059e+01; 2.930000e+02; 2.930279e+02; 1.308107e+00; 1.304033e+00; 1.666396e-01; 1.666410e-01
8.908994e-01; 1.100000e+00; 1.096681e+00; 1.622064e+01; 1.627040e+01; 2.930000e+02; 2.930276e+02; 1.308107e+00; 1.304037e+00; 1.666483e-01; 1.666395e-01
8.914966e-01; 1.100000e+00; 1.096681e+00; 1.622148e+01; 1.627018e+01; 2.930000e+02; 2.930269e+02; 1.308107e+00; 1.304040e+00; 1.666570e-01; 1.666377e-01
8.920939e-01; 1.100000e+00; 1.096680e+00; 1.622229e+01; 1.626993e+01; 2.930000e+02; 2.930258e+02; 1.308107e+00; 1.304043e+00; 1.666653e-01; 1.666355e-01
8.926911e-01; 1.100000e+00; 1.096677e+00; 1.622308e+01; 1.626966e+01; 2.930000e+02; 2.930244e+02; 1.308107e+00; 1.304047e+00; 1.666734e-01; 1.666332e-01
8.932883e-01; 1.100000e+00; 1.096674e+00; 1.622382e+01; 1.626937e+01; 2.930000e+02; 2.930227e+02; 1.308107e+00; 1.304050e+00; 1.666810e-01; 1.666307e-01
8.938856e-01; 1.100000e+00; 1.096669e+00; 1.622452e+01; 1.626908e+01; 2.930000e+02; 2.930207e+02; 1.308107e+00; 1.304053e+00; 1.666882e-01; 1.666280e-01
8.944828e-01; 1.100000e+00; 1.096663e+00; 1.622519e+01; 1.626879e+01; 2.930000e+02; 2.930184e+02; 1.308107e+00; 1.304056e+00; 1.666951e-01; 1.666254e-01
8.950801e-01; 1.100000e+00; 1.096656e+00; 1.622582e+01; 1.626850e+01; 2.930000e+02; 2.930160e+02; 1.308107e+00; 1.304059e+00; 1.667016e-01; 1.666229e-01
8.956773e-01; 1.100000e+00; 1.096649e+00; 1.622642e+01; 1.626824e+01; 2.930000e+02; 2.930135e+02; 1.308107e+00; 1.304061e+00; 1.667078e-01; 1.666205e-01
8.962745e-01; 1.100000e+00; 1.096641e+00; 1.622701e+01; 1.626800e+01; 2.930000e+02; 2.930110e+02; 1.308107e+00; 1.304063e+00; 1.667138e-01; 1.666183e-01
8.968718e-01; 1.100000e+00; 1.096633e+00; 1.622759e+01; 1.626780e+01; 2.930000e+02; 2.930085e+02; 1.308107e+00; 1.304065e+00; 1.667197e-01; 1.666165e-01
8.974690e-01; 1.100000e+00; 1.096625e+00; 1.622815e+01; 1.626764e+01; 2.930000e+02; 2.930061e+02; 1.308107e+00; 1.304066e+00; 1.667255e-01; 1.666150e-01
8.980663e-01; 1.100000e+00; 1.096618e+00; 1.622871e+01; 1.626751e+01; 2.930000e+02; 2.930038e+02; 1.308107e+00; 1.304068e+00; 1.667313e-01; 1.666139e-01
8.986635e-01; 1.100000e+00; 1.096611e+00; 1.622927e+01; 1.626744e+01; 2.930000e+02; 2.930018e+02; 1.308107e+00; 1.304069e+00; 1.667370e-01; 1.666132e-01
8.992607e-01; 1.100000e+00; 1.096605e+00; 1.622982e+01; 1.626741e+01; 2.930000e+02; 2.930000e+02; 1.308107e+00; 1.304069e+00; 1.667427e-01; 1.666130e-01
8.998580e-01; 1.100000e+00; 1.096600e+00; 1.623037e+01; 1.626742e+01; 2.930000e+02; 2.929985e+02; 1.308107e+00; 1.304070e+00; 1.667483e-01; 1.666132e-01
9.004552e-01; 1.100000e+00; 1.096596e+00; 1.623090e+01; 1.626747e+01; 2.930000e+02; 2.929973e+02; 1.308107e+00; 1.304070e+00; 1.667537e-01; 1.666138e-01
9.010525e-01; 1.100000e+00; 1.096593e+00; 1.623141e+01; 1.626756e+01; 2.930000e+02; 2.929965e+02; 1.308107e+00; 1.304070e+00; 1.667590e-01; 1.666147e-01
9.016497e-01; 1.100000e+00; 1.096591e+00; 1.623189e+01; 1.626767e+01; 2.930000e+02; 2.929959e+02; 1.308107e+00; 1.304071e+00; 1.667639e-01; 1.666159e-01
9.022469e-01; 1.100000e+00; 1.096590e+00; 1.623233e+01; 1.626781e+01; 2.930000e+02; 2.929956e+02; 1.308107e+00; 1.304071e+00; 1.667684e-01; 1.666173e-01
9.028442e-01; 1.100000e+00; 1.096590e+00; 1.623273e+01; 1.626796e+01; 2.930000e+02; 2.929956e+02; 1.308107e+00; 1.304071e+00; 1.667725e-01; 1.666188e-01
9.034414e-01; 1.100000e+00; 1.096591e+00; 1.623307e+01; 1.626811e+01; 2.930000e+02; 2.929958e+02; 1.308107e+00; 1.304071e+00; 1.667761e-01; 1.666204e-01
9.040386e-01; 1.100000e+00; 1.096592e+00; 1.623336e+01; 1.626826e+01; 2.930000e+02; 2.929961e+02; 1.308107e+00; 1.304071e+00; 1.667791e-01; 1.666220e-01
9.046358e-01; 1.100000e+00; 1.096594e+00; 1.623359e+01; 1.626841e+01; 2.930000e+02; 2.929965e+02; 1.308107e+00; 1.304072e+00; 1.667814e-01; 1.666235e-01
9.052331e-01; 1.100000e+00; 1.096596e+00; 1.623374e+01; 1.626854e+01; 2.930000e+02; 2.929970e+02; 1.308107e+00; 1.304072e+00; 1.667829e-01; 1.666249e-01
9.058303e-01; 1.100000e+00; 1.096598e+00; 1.623382e+01; 1.626865e+01; 2.930000e+02; 2.929974e+02; 1.308107e+00; 1.304073e+00; 1.667838e-01; 1.666261e-01
9.064275e-01; 1.100000e+00; 1.096600e+00; 1.623382e+01; 1.626874e+01; 2.930000e+02; 2.929978e+02; 1.308107e+00; 1.304073e+00; 1.667838e-01; 1.666272e-01
9.070247e-01; 1.100000e+00; 1.096602e+00; 1.623373e+01; 1.626882e+01; 2.930000e+02; 2.929982e+02; 1.308107e+00; 1.304074e+00; 1.667829e-01; 1.666281e-01
9.076220e-01; 1.100000e+00; 1.096604e+00; 1.623356e+01; 1.626888e+01; 2.930000e+02; 2.929985e+02; 1.308107e+00; 1.304075e+00; 1.667811e-01; 1.666288e-01
9.082192e-01; 1.100000e+00; 1.096605e+00; 1.623330e+01; 1.626893e+01; 2.930000e+02; 2.929986e+02; 1.308107e+00; 1.304075e+00; 1.667784e-01; 1.666294e-01
9.088164e-01; 1.100000e+00; 1.096606e+00; 1.623294e+01; 1.626897e+01; 2.930000e+02; 2.929987e+02; 1.308107e+00; 1.304076e+00; 1.667747e-01; 1.666299e-01
9.094136e-01; 1.100000e+00; 1.096606e+00; 1.623247e+01; 1.626901e+01; 2.930000e+02; 2.929986e+02; 1.308107e+00; 1.304077e+00; 1.667699e-01; 1.666304e-01
9.100108e-01; 1.100000e+00; 1.096607e+00; 1.623190e+01; 1.626904e+01; 2.930000e+02; 2.929985e+02; 1.308107e+00; 1.304078e+00; 1.667640e-01; 1.666309e-01
9.106080e-01; 1.100000e+00; 1.096607e+00; 1.623121e+01; 1.626908e+01; 2.930000e+02; 2.929984e+02; 1.308107e+00; 1.304079e+00; 1.667570e-01; 1.666314e-01
9.112052e-01; 1.100000e+00; 1.096607e+00; 1.623042e+01; 1.626913e+01; 2.930000e+02; 2.929982e+02; 1.308107e+00; 1.304080e+00; 1.667488e-01; 1.666321e-01
9.118024e-01; 1.100000e+00; 1.096607e+00; 1.622950e+01; 1.626920e+01; 2.930000e+02; 2.929980e+02; 1.308107e+00; 1.304081e+00; 1.667394e-01; 1.666328e-01
9.123996e-01; 1.100000e+00; 1.096608e+00; 1.622847e+01; 1.626927e+01; 2.930000e+02; 2.929979e+02; 1.308107e+00; 1.304082e+00; 1.667288e-01; 1.666337e-01
9.129968e-01; 1.100000e+00; 1.096608e+00; 1.622733e+01; 1.626936e+01; 2.930000e+02; 2.929978e+02; 1.308107e+00; 1.304083e+00; 1.667171e-01; 1.666348e-01
9.135940e-01; 1.100000e+00; 1.096609e+00; 1.622608e+01; 1.626946e+01; 2.930000e+02; 2.929978e+02; 1.308107e+00; 1.304084e+00; 1.667042e-01; 1.666360e-01
9.141912e-01; 1.100000e+00; 1.096610e+00; 1.622473e+01; 1.626957e+01; 2.930000e+02; 2.929979e+02; 1.308107e+00; 1.304085e+00; 1.666903e-01; 1.666372e-01
9.147884e-01; 1.100000e+00; 1.096612e+00; 1.622329e+01; 1.626969e+01; 2.930000e+02; 2.929981e+02; 1.308107e+00; 1.304087e+00; 1.666756e-01; 1.666386e-01
9.153856e-01; 1.100000e+00; 1.096614e+00; 1.622178e+01; 1.626981e+01; 2.930000e+02; 2.929983e+02; 1.308107e+00; 1.304088e+00; 1.666601e-01; 1.666399e-01
9.159828e-01; 1.100000e+00; 1.096617e+00; 1.622023e+01; 1.626993e+01; 2.930000e+02; 2.929987e+02; 1.308107e+00; 1.304089e+00; 1.666441e-01; 1.666413e-01
9.165800e-01; 1.100000e+00; 1.096619e+00; 1.621864e+01; 1.627004e+01; 2.930000e+02; 2.929992e+02; 1.308107e+00; 1.304090e+00; 1.666278e-01; 1.666426e-01
9.171772e-01; 1.100000e+00; 1.096622e+00; 1.621706e+01; 1.627014e+01; 2.930000e+02; 2.929997e+02; 1.308107e+00; 1.304092e+00; 1.666116e-01; 1.666438e-01
