t (s);p(0) (bar); p(L) (bar);v(0) m/s; v(L) (m/s);T(0) (C); T(L) (C);rho(0) (kg/m3); rho(L) (kg/m3);mp(0) (kg/s), mp(L) (kg/s)
1.122033e+00; 1.096618e+00; 1.000000e+00; 5.900640e+01; 6.482382e+01; 2.929970e+02; 2.928387e+02; 1.304098e+00; 1.189843e+00; 1.510912e-01; 1.514447e-01
1.122631e+00; 1.096621e+00; 1.000000e+00; 5.900654e+01; 6.482343e+01; 2.929976e+02; 2.928385e+02; 1.304098e+00; 1.189844e+00; 1.510916e-01; 1.514439e-01
1.123228e+00; 1.096623e+00; 1.000000e+00; 5.900666e+01; 6.482304e+01; 2.929983e+02; 2.928382e+02; 1.304099e+00; 1.189845e+00; 1.510920e-01; 1.514431e-01
1.123825e+00; 1.096626e+00; 1.000000e+00; 5.900676e+01; 6.482267e+01; 2.929989e+02; 2.928381e+02; 1.304099e+00; 1.189846e+00; 1.510922e-01; 1.514424e-01
1.124422e+00; 1.096628e+00; 1.000000e+00; 5.900683e+01; 6.482230e+01; 2.929996e+02; 2.928379e+02; 1.304099e+00; 1.189846e+00; 1.510925e-01; 1.514416e-01
1.125020e+00; 1.096631e+00; 1.000000e+00; 5.900688e+01; 6.482195e+01; 2.930002e+02; 2.928378e+02; 1.304099e+00; 1.189847e+00; 1.510926e-01; 1.514408e-01
1.125617e+00; 1.096633e+00; 1.000000e+00; 5.900690e+01; 6.482162e+01; 2.930008e+02; 2.928378e+02; 1.304099e+00; 1.189847e+00; 1.510927e-01; 1.514401e-01
1.126214e+00; 1.096635e+00; 1.000000e+00; 5.900689e+01; 6.482129e+01; 2.930013e+02; 2.928377e+02; 1.304099e+00; 1.189847e+00; 1.510926e-01; 1.514393e-01
1.126811e+00; 1.096637e+00; 1.000000e+00; 5.900685e+01; 6.482098e+01; 2.930018e+02; 2.928378e+02; 1.304099e+00; 1.189847e+00; 1.510925e-01; 1.514386e-01
1.127409e+00; 1.096638e+00; 1.000000e+00; 5.900677e+01; 6.482068e+01; 2.930021e+02; 2.928378e+02; 1.304099e+00; 1.189846e+00; 1.510923e-01; 1.514378e-01
1.128006e+00; 1.096639e+00; 1.000000e+00; 5.900667e+01; 6.482039e+01; 2.930025e+02; 2.928380e+02; 1.304099e+00; 1.189846e+00; 1.510920e-01; 1.514371e-01
1.128603e+00; 1.096639e+00; 1.000000e+00; 5.900654e+01; 6.482011e+01; 2.930027e+02; 2.928381e+02; 1.304098e+00; 1.189845e+00; 1.510916e-01; 1.514363e-01
1.129201e+00; 1.096640e+00; 1.000000e+00; 5.900638e+01; 6.481984e+01; 2.930028e+02; 2.928383e+02; 1.304098e+00; 1.189844e+00; 1.510912e-01; 1.514356e-01
1.129798e+00; 1.096639e+00; 1.000000e+00; 5.900620e+01; 6.481958e+01; 2.930029e+02; 2.928386e+02; 1.304097e+00; 1.189843e+00; 1.510906e-01; 1.514349e-01
1.130395e+00; 1.096639e+00; 1.000000e+00; 5.900600e+01; 6.481934e+01; 2.930028e+02; 2.928389e+02; 1.304097e+00; 1.189842e+00; 1.510901e-01; 1.514342e-01
1.130992e+00; 1.096638e+00; 1.000000e+00; 5.900579e+01; 6.481911e+01; 2.930027e+02; 2.928392e+02; 1.304096e+00; 1.189841e+00; 1.510895e-01; 1.514335e-01
1.131590e+00; 1.096637e+00; 1.000000e+00; 5.900558e+01; 6.481890e+01; 2.930024e+02; 2.928396e+02; 1.304096e+00; 1.189839e+00; 1.510889e-01; 1.514328e-01
1.132187e+00; 1.096635e+00; 1.000000e+00; 5.900536e+01; 6.481872e+01; 2.930021e+02; 2.928400e+02; 1.304096e+00; 1.189838e+00; 1.510883e-01; 1.514321e-01
1.132784e+00; 1.096633e+00; 1.000000e+00; 5.900515e+01; 6.481856e+01; 2.930017e+02; 2.928404e+02; 1.304095e+00; 1.189836e+00; 1.510877e-01; 1.514315e-01
1.133381e+00; 1.096631e+00; 1.000000e+00; 5.900494e+01; 6.481843e+01; 2.930012e+02; 2.928409e+02; 1.304095e+00; 1.189834e+00; 1.510871e-01; 1.514310e-01
1.133979e+00; 1.096629e+00; 1.000000e+00; 5.900475e+01; 6.481833e+01; 2.930007e+02; 2.928414e+02; 1.304095e+00; 1.189832e+00; 1.510866e-01; 1.514305e-01
1.134576e+00; 1.096627e+00; 1.000000e+00; 5.900459e+01; 6.481828e+01; 2.930002e+02; 2.928419e+02; 1.304095e+00; 1.189830e+00; 1.510862e-01; 1.514301e-01
1.135173e+00; 1.096625e+00; 1.000000e+00; 5.900444e+01; 6.481825e+01; 2.929996e+02; 2.928424e+02; 1.304095e+00; 1.189828e+00; 1.510858e-01; 1.514298e-01
1.135771e+00; 1.096622e+00; 1.000000e+00; 5.900433e+01; 6.481828e+01; 2.929990e+02; 2.928429e+02; 1.304095e+00; 1.189826e+00; 1.510855e-01; 1.514296e-01
1.136368e+00; 1.096620e+00; 1.000000e+00; 5.900424e+01; 6.481834e+01; 2.929984e+02; 2.928435e+02; 1.304095e+00; 1.189824e+00; 1.510853e-01; 1.514295e-01
1.136965e+00; 1.096618e+00; 1.000000e+00; 5.900419e+01; 6.481845e+01; 2.929978e+02; 2.928440e+02; 1.304095e+00; 1.189821e+00; 1.510852e-01; 1.514294e-01
1.137562e+00; 1.096617e+00; 1.000000e+00; 5.900416e+01; 6.481860e+01; 2.929972e+02; 2.928445e+02; 1.304096e+00; 1.189819e+00; 1.510852e-01; 1.514295e-01
1.138160e+00; 1.096615e+00; 1.000000e+00; 5.900416e+01; 6.481881e+01; 2.929967e+02; 2.928451e+02; 1.304096e+00; 1.189817e+00; 1.510853e-01; 1.514297e-01
1.138757e+00; 1.096614e+00; 1.000000e+00; 5.900419e+01; 6.481906e+01; 2.929963e+02; 2.928456e+02; 1.304097e+00; 1.189815e+00; 1.510854e-01; 1.514300e-01
1.139354e+00; 1.096613e+00; 1.000000e+00; 5.900424e+01; 6.481935e+01; 2.929959e+02; 2.928462e+02; 1.304097e+00; 1.189813e+00; 1.510856e-01; 1.514304e-01
1.139951e+00; 1.096612e+00; 1.000000e+00; 5.900431e+01; 6.481970e+01; 2.929956e+02; 2.928467e+02; 1.304098e+00; 1.189811e+00; 1.510859e-01; 1.514310e-01
1.140549e+00; 1.096612e+00; 1.000000e+00; 5.900439e+01; 6.482009e+01; 2.929954e+02; 2.928472e+02; 1.304098e+00; 1.189808e+00; 1.510861e-01; 1.514316e-01
1.141146e+00; 1.096612e+00; 1.000000e+00; 5.900448e+01; 6.482052e+01; 2.929952e+02; 2.928477e+02; 1.304099e+00; 1.189807e+00; 1.510864e-01; 1.514324e-01
1.141743e+00; 1.096612e+00; 1.000000e+00; 5.900458e+01; 6.482100e+01; 2.929951e+02; 2.928481e+02; 1.304099e+00; 1.189805e+00; 1.510867e-01; 1.514333e-01
1.142340e+00; 1.096612e+00; 1.000000e+00; 5.900467e+01; 6.482152e+01; 2.929951e+02; 2.928486e+02; 1.304100e+00; 1.189803e+00; 1.510870e-01; 1.514343e-01
1.142938e+00; 1.096612e+00; 1.000000e+00; 5.900476e+01; 6.482208e+01; 2.929951e+02; 2.928490e+02; 1.304100e+00; 1.189801e+00; 1.510872e-01; 1.514353e-01
1.143535e+00; 1.096613e+00; 1.000000e+00; 5.900484e+01; 6.482267e+01; 2.929952e+02; 2.928494e+02; 1.304100e+00; 1.189800e+00; 1.510875e-01; 1.514365e-01
1.144132e+00; 1.096613e+00; 1.000000e+00; 5.900492e+01; 6.482328e+01; 2.929953e+02; 2.928497e+02; 1.304100e+00; 1.189798e+00; 1.510876e-01; 1.514378e-01
1.144729e+00; 1.096614e+00; 1.000000e+00; 5.900498e+01; 6.482391e+01; 2.929955e+02; 2.928500e+02; 1.304100e+00; 1.189797e+00; 1.510878e-01; 1.514391e-01
1.145327e+00; 1.096614e+00; 1.000000e+00; 5.900503e+01; 6.482456e+01; 2.929957e+02; 2.928503e+02; 1.304100e+00; 1.189796e+00; 1.510879e-01; 1.514404e-01
1.145924e+00; 1.096615e+00; 1.000000e+00; 5.900508e+01; 6.482520e+01; 2.929958e+02; 2.928506e+02; 1.304099e+00; 1.189795e+00; 1.510880e-01; 1.514418e-01
1.146521e+00; 1.096615e+00; 1.000000e+00; 5.900511e+01; 6.482584e+01; 2.929960e+02; 2.928508e+02; 1.304099e+00; 1.189794e+00; 1.510880e-01; 1.514432e-01
1.147118e+00; 1.096615e+00; 1.000000e+00; 5.900515e+01; 6.482646e+01; 2.929962e+02; 2.928510e+02; 1.304099e+00; 1.189793e+00; 1.510881e-01; 1.514445e-01
1.147716e+00; 1.096616e+00; 1.000000e+00; 5.900518e+01; 6.482705e+01; 2.929964e+02; 2.928512e+02; 1.304098e+00; 1.189792e+00; 1.510881e-01; 1.514458e-01
1.148313e+00; 1.096616e+00; 1.000000e+00; 5.900521e+01; 6.482760e+01; 2.929966e+02; 2.928513e+02; 1.304098e+00; 1.189792e+00; 1.510881e-01; 1.514470e-01
1.148910e+00; 1.096616e+00; 1.000000e+00; 5.900524e+01; 6.482809e+01; 2.929968e+02; 2.928514e+02; 1.304097e+00; 1.189791e+00; 1.510882e-01; 1.514481e-01
1.149507e+00; 1.096617e+00; 1.000000e+00; 5.900529e+01; 6.482853e+01; 2.929969e+02; 2.928515e+02; 1.304097e+00; 1.189791e+00; 1.510883e-01; 1.514491e-01
1.150105e+00; 1.096617e+00; 1.000000e+00; 5.900534e+01; 6.482889e+01; 2.929971e+02; 2.928515e+02; 1.304097e+00; 1.189791e+00; 1.510884e-01; 1.514499e-01
1.150702e+00; 1.096617e+00; 1.000000e+00; 5.900540e+01; 6.482917e+01; 2.929972e+02; 2.928515e+02; 1.304097e+00; 1.189791e+00; 1.510885e-01; 1.514506e-01
1.151299e+00; 1.096618e+00; 1.000000e+00; 5.900547e+01; 6.482936e+01; 2.929974e+02; 2.928515e+02; 1.304096e+00; 1.189791e+00; 1.510886e-01; 1.514511e-01
1.151896e+00; 1.096618e+00; 1.000000e+00; 5.900555e+01; 6.482946e+01; 2.929975e+02; 2.928514e+02; 1.304096e+00; 1.189791e+00; 1.510889e-01; 1.514513e-01
1.152494e+00; 1.096619e+00; 1.000000e+00; 5.900564e+01; 6.482947e+01; 2.929977e+02; 2.928514e+02; 1.304096e+00; 1.189791e+00; 1.510891e-01; 1.514514e-01
1.153091e+00; 1.096620e+00; 1.000000e+00; 5.900574e+01; 6.482939e+01; 2.929979e+02; 2.928513e+02; 1.304097e+00; 1.189792e+00; 1.510894e-01; 1.514512e-01
1.153688e+00; 1.096621e+00; 1.000000e+00; 5.900585e+01; 6.482921e+01; 2.929981e+02; 2.928511e+02; 1.304097e+00; 1.189792e+00; 1.510897e-01; 1.514509e-01
1.154285e+00; 1.096622e+00; 1.000000e+00; 5.900596e+01; 6.482895e+01; 2.929983e+02; 2.928510e+02; 1.304097e+00; 1.189793e+00; 1.510900e-01; 1.514504e-01
1.154883e+00; 1.096623e+00; 1.000000e+00; 5.900607e+01; 6.482861e+01; 2.929985e+02; 2.928508e+02; 1.304097e+00; 1.189794e+00; 1.510903e-01; 1.514497e-01
1.155480e+00; 1.096624e+00; 1.000000e+00; 5.900618e+01; 6.482820e+01; 2.929988e+02; 2.928506e+02; 1.304098e+00; 1.189795e+00; 1.510906e-01; 1.514488e-01
1.156077e+00; 1.096625e+00; 1.000000e+00; 5.900629e+01; 6.482774e+01; 2.929991e+02; 2.928503e+02; 1.304098e+00; 1.189796e+00; 1.510909e-01; 1.514479e-01
1.156674e+00; 1.096627e+00; 1.000000e+00; 5.900639e+01; 6.482724e+01; 2.929994e+02; 2.928501e+02; 1.304098e+00; 1.189797e+00; 1.510912e-01; 1.514468e-01
1.157272e+00; 1.096628e+00; 1.000000e+00; 5.900648e+01; 6.482670e+01; 2.929997e+02; 2.928498e+02; 1.304098e+00; 1.189798e+00; 1.510915e-01; 1.514457e-01
1.157869e+00; 1.096630e+00; 1.000000e+00; 5.900657e+01; 6.482616e+01; 2.930000e+02; 2.928496e+02; 1.304099e+00; 1.189799e+00; 1.510917e-01; 1.514446e-01
1.158466e+00; 1.096631e+00; 1.000000e+00; 5.900665e+01; 6.482562e+01; 2.930003e+02; 2.928493e+02; 1.304099e+00; 1.189800e+00; 1.510920e-01; 1.514435e-01
1.159063e+00; 1.096633e+00; 1.000000e+00; 5.900672e+01; 6.482509e+01; 2.930006e+02; 2.928490e+02; 1.304099e+00; 1.189801e+00; 1.510922e-01; 1.514424e-01
1.159661e+00; 1.096634e+00; 1.000000e+00; 5.900677e+01; 6.482460e+01; 2.930010e+02; 2.928486e+02; 1.304100e+00; 1.189803e+00; 1.510924e-01; 1.514414e-01
1.160258e+00; 1.096635e+00; 1.000000e+00; 5.900682e+01; 6.482415e+01; 2.930013e+02; 2.928483e+02; 1.304100e+00; 1.189804e+00; 1.510925e-01; 1.514405e-01
1.160855e+00; 1.096637e+00; 1.000000e+00; 5.900687e+01; 6.482375e+01; 2.930016e+02; 2.928480e+02; 1.304100e+00; 1.189805e+00; 1.510927e-01; 1.514397e-01
1.161452e+00; 1.096638e+00; 1.000000e+00; 5.900690e+01; 6.482341e+01; 2.930019e+02; 2.928477e+02; 1.304100e+00; 1.189806e+00; 1.510928e-01; 1.514391e-01
1.162050e+00; 1.096639e+00; 1.000000e+00; 5.900693e+01; 6.482313e+01; 2.930021e+02; 2.928474e+02; 1.304101e+00; 1.189808e+00; 1.510929e-01; 1.514386e-01
1.162647e+00; 1.096641e+00; 1.000000e+00; 5.900695e+01; 6.482293e+01; 2.930024e+02; 2.928471e+02; 1.304101e+00; 1.189809e+00; 1.510930e-01; 1.514383e-01
1.163244e+00; 1.096642e+00; 1.000000e+00; 5.900697e+01; 6.482278e+01; 2.930026e+02; 2.928469e+02; 1.304101e+00; 1.189810e+00; 1.510931e-01; 1.514381e-01
1.163841e+00; 1.096643e+00; 1.000000e+00; 5.900699e+01; 6.482270e+01; 2.930028e+02; 2.928466e+02; 1.304102e+00; 1.189811e+00; 1.510932e-01; 1.514380e-01
1.164439e+00; 1.096644e+00; 1.000000e+00; 5.900700e+01; 6.482267e+01; 2.930030e+02; 2.928464e+02; 1.304102e+00; 1.189811e+00; 1.510932e-01; 1.514380e-01
1.165036e+00; 1.096645e+00; 1.000000e+00; 5.900701e+01; 6.482269e+01; 2.930032e+02; 2.928463e+02; 1.304103e+00; 1.189812e+00; 1.510933e-01; 1.514382e-01
1.165633e+00; 1.096646e+00; 1.000000e+00; 5.900701e+01; 6.482276e+01; 2.930034e+02; 2.928461e+02; 1.304103e+00; 1.189813e+00; 1.510934e-01; 1.514384e-01
1.166230e+00; 1.096647e+00; 1.000000e+00; 5.900701e+01; 6.482285e+01; 2.930035e+02; 2.928460e+02; 1.304104e+00; 1.189813e+00; 1.510934e-01; 1.514387e-01
1.166828e+00; 1.096648e+00; 1.000000e+00; 5.900701e+01; 6.482296e+01; 2.930036e+02; 2.928460e+02; 1.304104e+00; 1.189813e+00; 1.510935e-01; 1.514389e-01
1.167425e+00; 1.096649e+00; 1.000000e+00; 5.900700e+01; 6.482308e+01; 2.930037e+02; 2.928460e+02; 1.304105e+00; 1.189813e+00; 1.510935e-01; 1.514392e-01
1.168022e+00; 1.096650e+00; 1.000000e+00; 5.900698e+01; 6.482321e+01; 2.930038e+02; 2.928460e+02; 1.304105e+00; 1.189813e+00; 1.510936e-01; 1.514395e-01
1.168619e+00; 1.096650e+00; 1.000000e+00; 5.900696e+01; 6.482333e+01; 2.930039e+02; 2.928461e+02; 1.304106e+00; 1.189813e+00; 1.510936e-01; 1.514397e-01
1.169217e+00; 1.096651e+00; 1.000000e+00; 5.900693e+01; 6.482345e+01; 2.930039e+02; 2.928462e+02; 1.304107e+00; 1.189812e+00; 1.510936e-01; 1.514400e-01
1.169814e+00; 1.096651e+00; 1.000000e+00; 5.900689e+01; 6.482355e+01; 2.930039e+02; 2.928464e+02; 1.304107e+00; 1.189812e+00; 1.510935e-01; 1.514401e-01
1.170411e+00; 1.096652e+00; 1.000000e+00; 5.900684e+01; 6.482365e+01; 2.930039e+02; 2.928466e+02; 1.304108e+00; 1.189811e+00; 1.510935e-01; 1.514402e-01
1.171008e+00; 1.096652e+00; 1.000000e+00; 5.900679e+01; 6.482373e+01; 2.930039e+02; 2.928469e+02; 1.304108e+00; 1.189810e+00; 1.510934e-01; 1.514403e-01
1.171606e+00; 1.096652e+00; 1.000000e+00; 5.900672e+01; 6.482381e+01; 2.930038e+02; 2.928471e+02; 1.304109e+00; 1.189809e+00; 1.510933e-01; 1.514403e-01
1.172203e+00; 1.096652e+00; 1.000000e+00; 5.900665e+01; 6.482388e+01; 2.930037e+02; 2.928475e+02; 1.304109e+00; 1.189807e+00; 1.510931e-01; 1.514403e-01
1.172800e+00; 1.096652e+00; 1.000000e+00; 5.900657e+01; 6.482396e+01; 2.930036e+02; 2.928478e+02; 1.304109e+00; 1.189806e+00; 1.510930e-01; 1.514403e-01
1.173397e+00; 1.096652e+00; 1.000000e+00; 5.900648e+01; 6.482404e+01; 2.930035e+02; 2.928481e+02; 1.304110e+00; 1.189805e+00; 1.510928e-01; 1.514404e-01
1.173995e+00; 1.096651e+00; 1.000000e+00; 5.900638e+01; 6.482414e+01; 2.930033e+02; 2.928485e+02; 1.304110e+00; 1.189803e+00; 1.510926e-01; 1.514404e-01
1.174592e+00; 1.096651e+00; 1.000000e+00; 5.900628e+01; 6.482425e+01; 2.930030e+02; 2.928489e+02; 1.304110e+00; 1.189802e+00; 1.510923e-01; 1.514405e-01
1.175189e+00; 1.096650e+00; 1.000000e+00; 5.900616e+01; 6.482439e+01; 2.930028e+02; 2.928493e+02; 1.304111e+00; 1.189800e+00; 1.510921e-01; 1.514406e-01
1.175787e+00; 1.096649e+00; 1.000000e+00; 5.900604e+01; 6.482456e+01; 2.930025e+02; 2.928496e+02; 1.304111e+00; 1.189798e+00; 1.510918e-01; 1.514408e-01
1.176384e+00; 1.096648e+00; 1.000000e+00; 5.900591e+01; 6.482475e+01; 2.930021e+02; 2.928500e+02; 1.304111e+00; 1.189797e+00; 1.510915e-01; 1.514410e-01
1.176981e+00; 1.096647e+00; 1.000000e+00; 5.900578e+01; 6.482497e+01; 2.930018e+02; 2.928504e+02; 1.304111e+00; 1.189795e+00; 1.510912e-01; 1.514414e-01
1.177578e+00; 1.096645e+00; 1.000000e+00; 5.900564e+01; 6.482523e+01; 2.930014e+02; 2.928508e+02; 1.304111e+00; 1.189794e+00; 1.510908e-01; 1.514418e-01
1.178176e+00; 1.096644e+00; 1.000000e+00; 5.900550e+01; 6.482551e+01; 2.930009e+02; 2.928512e+02; 1.304111e+00; 1.189792e+00; 1.510904e-01; 1.514422e-01
1.178773e+00; 1.096642e+00; 1.000000e+00; 5.900535e+01; 6.482581e+01; 2.930005e+02; 2.928515e+02; 1.304111e+00; 1.189791e+00; 1.510901e-01; 1.514427e-01
1.179370e+00; 1.096640e+00; 1.000000e+00; 5.900520e+01; 6.482613e+01; 2.930000e+02; 2.928518e+02; 1.304111e+00; 1.189790e+00; 1.510897e-01; 1.514433e-01
1.179967e+00; 1.096638e+00; 1.000000e+00; 5.900506e+01; 6.482646e+01; 2.929995e+02; 2.928522e+02; 1.304111e+00; 1.189788e+00; 1.510893e-01; 1.514439e-01
1.180565e+00; 1.096636e+00; 1.000000e+00; 5.900492e+01; 6.482680e+01; 2.929989e+02; 2.928525e+02; 1.304111e+00; 1.189787e+00; 1.510890e-01; 1.514446e-01
1.181162e+00; 1.096634e+00; 1.000000e+00; 5.900479e+01; 6.482715e+01; 2.929984e+02; 2.928528e+02; 1.304111e+00; 1.189786e+00; 1.510887e-01; 1.514452e-01
1.181759e+00; 1.096632e+00; 1.000000e+00; 5.900466e+01; 6.482750e+01; 2.929978e+02; 2.928530e+02; 1.304111e+00; 1.189785e+00; 1.510883e-01; 1.514459e-01
1.182356e+00; 1.096630e+00; 1.000000e+00; 5.900455e+01; 6.482784e+01; 2.929972e+02; 2.928533e+02; 1.304112e+00; 1.189784e+00; 1.510881e-01; 1.514466e-01
1.182953e+00; 1.096628e+00; 1.000000e+00; 5.900445e+01; 6.482817e+01; 2.929967e+02; 2.928535e+02; 1.304112e+00; 1.189783e+00; 1.510878e-01; 1.514472e-01
1.183551e+00; 1.096626e+00; 1.000000e+00; 5.900437e+01; 6.482849e+01; 2.929961e+02; 2.928537e+02; 1.304112e+00; 1.189782e+00; 1.510876e-01; 1.514479e-01
1.184148e+00; 1.096624e+00; 1.000000e+00; 5.900431e+01; 6.482880e+01; 2.929956e+02; 2.928538e+02; 1.304112e+00; 1.189782e+00; 1.510875e-01; 1.514485e-01
1.184745e+00; 1.096622e+00; 1.000000e+00; 5.900427e+01; 6.482909e+01; 2.929951e+02; 2.928539e+02; 1.304112e+00; 1.189781e+00; 1.510874e-01; 1.514491e-01
1.185342e+00; 1.096621e+00; 1.000000e+00; 5.900425e+01; 6.482937e+01; 2.929946e+02; 2.928540e+02; 1.304112e+00; 1.189781e+00; 1.510874e-01; 1.514498e-01
1.185940e+00; 1.096620e+00; 1.000000e+00; 5.900426e+01; 6.482964e+01; 2.929942e+02; 2.928541e+02; 1.304113e+00; 1.189780e+00; 1.510874e-01; 1.514503e-01
1.186537e+00; 1.096618e+00; 1.000000e+00; 5.900429e+01; 6.482989e+01; 2.929938e+02; 2.928541e+02; 1.304113e+00; 1.189780e+00; 1.510876e-01; 1.514509e-01
1.187134e+00; 1.096618e+00; 1.000000e+00; 5.900434e+01; 6.483013e+01; 2.929934e+02; 2.928541e+02; 1.304114e+00; 1.189780e+00; 1.510877e-01; 1.514515e-01
1.187731e+00; 1.096617e+00; 1.000000e+00; 5.900442e+01; 6.483036e+01; 2.929932e+02; 2.928541e+02; 1.304114e+00; 1.189780e+00; 1.510880e-01; 1.514520e-01
1.188329e+00; 1.096617e+00; 1.000000e+00; 5.900451e+01; 6.483057e+01; 2.929930e+02; 2.928540e+02; 1.304115e+00; 1.189781e+00; 1.510883e-01; 1.514526e-01
1.188926e+00; 1.096617e+00; 1.000000e+00; 5.900462e+01; 6.483078e+01; 2.929928e+02; 2.928539e+02; 1.304115e+00; 1.189781e+00; 1.510887e-01; 1.514531e-01
1.189523e+00; 1.096617e+00; 1.000000e+00; 5.900475e+01; 6.483097e+01; 2.929928e+02; 2.928537e+02; 1.304116e+00; 1.189782e+00; 1.510891e-01; 1.514536e-01
1.190120e+00; 1.096618e+00; 1.000000e+00; 5.900489e+01; 6.483115e+01; 2.929928e+02; 2.928536e+02; 1.304116e+00; 1.189782e+00; 1.510895e-01; 1.514542e-01
1.190718e+00; 1.096618e+00; 1.000000e+00; 5.900504e+01; 6.483131e+01; 2.929929e+02; 2.928534e+02; 1.304117e+00; 1.189783e+00; 1.510899e-01; 1.514546e-01
1.191315e+00; 1.096619e+00; 1.000000e+00; 5.900518e+01; 6.483146e+01; 2.929930e+02; 2.928531e+02; 1.304118e+00; 1.189784e+00; 1.510904e-01; 1.514551e-01
1.191912e+00; 1.096621e+00; 1.000000e+00; 5.900533e+01; 6.483159e+01; 2.929932e+02; 2.928529e+02; 1.304118e+00; 1.189785e+00; 1.510908e-01; 1.514555e-01
1.192509e+00; 1.096622e+00; 1.000000e+00; 5.900547e+01; 6.483170e+01; 2.929935e+02; 2.928526e+02; 1.304119e+00; 1.189786e+00; 1.510912e-01; 1.514559e-01
1.193107e+00; 1.096624e+00; 1.000000e+00; 5.900561e+01; 6.483179e+01; 2.929938e+02; 2.928523e+02; 1.304119e+00; 1.189788e+00; 1.510916e-01; 1.514563e-01
1.193704e+00; 1.096625e+00; 1.000000e+00; 5.900572e+01; 6.483185e+01; 2.929942e+02; 2.928520e+02; 1.304119e+00; 1.189789e+00; 1.510920e-01; 1.514566e-01
1.194301e+00; 1.096627e+00; 1.000000e+00; 5.900583e+01; 6.483188e+01; 2.929945e+02; 2.928516e+02; 1.304120e+00; 1.189790e+00; 1.510923e-01; 1.514568e-01
1.194898e+00; 1.096628e+00; 1.000000e+00; 5.900591e+01; 6.483188e+01; 2.929949e+02; 2.928513e+02; 1.304120e+00; 1.189792e+00; 1.510925e-01; 1.514570e-01
1.195496e+00; 1.096630e+00; 1.000000e+00; 5.900598e+01; 6.483185e+01; 2.929953e+02; 2.928509e+02; 1.304120e+00; 1.189793e+00; 1.510927e-01; 1.514571e-01
1.196093e+00; 1.096631e+00; 1.000000e+00; 5.900602e+01; 6.483178e+01; 2.929957e+02; 2.928506e+02; 1.304120e+00; 1.189795e+00; 1.510928e-01; 1.514572e-01
1.196690e+00; 1.096633e+00; 1.000000e+00; 5.900604e+01; 6.483168e+01; 2.929961e+02; 2.928502e+02; 1.304120e+00; 1.189796e+00; 1.510929e-01; 1.514571e-01
1.197287e+00; 1.096634e+00; 1.000000e+00; 5.900604e+01; 6.483154e+01; 2.929964e+02; 2.928499e+02; 1.304120e+00; 1.189798e+00; 1.510928e-01; 1.514570e-01
1.197884e+00; 1.096635e+00; 1.000000e+00; 5.900602e+01; 6.483137e+01; 2.929967e+02; 2.928495e+02; 1.304120e+00; 1.189799e+00; 1.510928e-01; 1.514568e-01
1.198482e+00; 1.096636e+00; 1.000000e+00; 5.900599e+01; 6.483115e+01; 2.929970e+02; 2.928491e+02; 1.304120e+00; 1.189800e+00; 1.510927e-01; 1.514564e-01
1.199079e+00; 1.096637e+00; 1.000000e+00; 5.900594e+01; 6.483090e+01; 2.929972e+02; 2.928488e+02; 1.304119e+00; 1.189802e+00; 1.510925e-01; 1.514560e-01
1.199676e+00; 1.096637e+00; 1.000000e+00; 5.900588e+01; 6.483061e+01; 2.929973e+02; 2.928485e+02; 1.304119e+00; 1.189803e+00; 1.510924e-01; 1.514555e-01
1.200273e+00; 1.096637e+00; 1.000000e+00; 5.900582e+01; 6.483028e+01; 2.929974e+02; 2.928481e+02; 1.304119e+00; 1.189805e+00; 1.510922e-01; 1.514549e-01
1.200871e+00; 1.096637e+00; 1.000000e+00; 5.900574e+01; 6.482992e+01; 2.929975e+02; 2.928478e+02; 1.304119e+00; 1.189806e+00; 1.510920e-01; 1.514543e-01
1.201468e+00; 1.096637e+00; 1.000000e+00; 5.900567e+01; 6.482953e+01; 2.929975e+02; 2.928475e+02; 1.304119e+00; 1.189807e+00; 1.510918e-01; 1.514535e-01
1.202065e+00; 1.096637e+00; 1.000000e+00; 5.900560e+01; 6.482910e+01; 2.929975e+02; 2.928473e+02; 1.304119e+00; 1.189808e+00; 1.510916e-01; 1.514526e-01
1.202662e+00; 1.096637e+00; 1.000000e+00; 5.900553e+01; 6.482865e+01; 2.929974e+02; 2.928470e+02; 1.304119e+00; 1.189809e+00; 1.510914e-01; 1.514517e-01
1.203260e+00; 1.096637e+00; 1.000000e+00; 5.900547e+01; 6.482818e+01; 2.929973e+02; 2.928468e+02; 1.304119e+00; 1.189810e+00; 1.510913e-01; 1.514507e-01
1.203857e+00; 1.096636e+00; 1.000000e+00; 5.900541e+01; 6.482769e+01; 2.929972e+02; 2.928466e+02; 1.304119e+00; 1.189811e+00; 1.510912e-01; 1.514497e-01
1.204454e+00; 1.096636e+00; 1.000000e+00; 5.900536e+01; 6.482719e+01; 2.929970e+02; 2.928464e+02; 1.304120e+00; 1.189812e+00; 1.510911e-01; 1.514486e-01
1.205051e+00; 1.096636e+00; 1.000000e+00; 5.900532e+01; 6.482668e+01; 2.929968e+02; 2.928462e+02; 1.304120e+00; 1.189812e+00; 1.510910e-01; 1.514475e-01
1.205649e+00; 1.096635e+00; 1.000000e+00; 5.900529e+01; 6.482618e+01; 2.929967e+02; 2.928461e+02; 1.304120e+00; 1.189813e+00; 1.510910e-01; 1.514464e-01
